ID,Dimensions.Height,Dimensions.Length,Dimensions.Width,Engine Information.Driveline,Engine Information.Engine Type,Engine Information.Hybrid,Engine Information.Number of Forward Gears,Engine Information.Transmission,Fuel Information.City mpg,Fuel Information.Fuel Type,Fuel Information.Highway mpg,Identification.Classification,Identification.Make,Indentification.Model,Identification.Year,Engine Information.Engine Statistics.Horsepower,Engine Information.Engine Statistics.Torque
2800,112,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2011,242,242
2801,112,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2011,242,242
2802,112,140,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2011,242,242
2803,112,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2011,242,242
2804,112,22,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2011,185,190
2805,11,240,201,Front-wheel drive,Honda 3.5L 6 Cylinder 250 hp 253 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Honda,Pilot,2010,250,253
2806,54,240,201,Front-wheel drive,Honda 3.5L 6 Cylinder 250 hp 253 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Honda,Pilot,2010,250,253
2807,54,240,201,Front-wheel drive,Honda 3.5L 6 Cylinder 250 hp 253 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Honda,Pilot,2010,250,253
2808,54,240,201,Front-wheel drive,Honda 3.5L 6 Cylinder 250 hp 253 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Honda,Pilot,2010,250,253
2809,22,24,161,Front-wheel drive,Dodge 3.8L 6 Cylinder 197 hp 230 ft-lbs,TRUE,6,6 Speed Automatic,16,Gasoline,23,Automatic transmission,Dodge,Grand Caravan,2010,197,230
2810,22,24,161,Front-wheel drive,Dodge 3.8L 6 Cylinder 197 hp 230 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Dodge,Grand Caravan,2010,197,230
2811,156,23,42,All-wheel drive,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,23,Automatic transmission,Dodge,Journey,2010,235,232
2812,156,23,42,All-wheel drive,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,23,Automatic transmission,Dodge,Journey,2010,235,232
2813,156,23,42,All-wheel drive,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,23,Automatic transmission,Dodge,Journey,2010,235,232
2814,60,23,203,All-wheel drive,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Acura,ZDX,2010,300,270
2815,60,23,203,All-wheel drive,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Acura,ZDX,2011,300,270
2816,161,10,214,Rear-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,GMC,Yukon Hybrid,2011,332,367
2817,161,10,214,Four-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,GMC,Yukon Hybrid,2011,332,367
2818,161,10,217,Rear-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,GMC,Yukon Hybrid,2011,332,367
2819,161,10,217,Four-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,GMC,Yukon Hybrid,2011,332,367
2820,175,238,146,All-wheel drive,Porsche 3.6L 6 Cylinder 300 hp 295 ft-lbs,TRUE,8,8 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Porsche,Cayenne,2011,300,295
2821,66,123,219,Front-wheel drive,Chevrolet 2.2L 4 Cylinder 155 hp 150 ft-lbs FFV,TRUE,5,5 Speed Manual,16,E85,23,Manual transmission,Chevrolet,HHR Wagon,2011,155,150
2822,66,123,219,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 172 hp 167 ft-lbs FFV,TRUE,5,5 Speed Manual,16,E85,23,Manual transmission,Chevrolet,HHR Wagon,2011,172,167
2823,66,123,219,Front-wheel drive,Chevrolet 2.2L 4 Cylinder 155 hp 150 ft-lbs FFV,TRUE,5,5 Speed Manual,16,E85,23,Manual transmission,Chevrolet,HHR Wagon,2010,155,150
2824,66,123,219,Front-wheel drive,Chevrolet 2.2L 4 Cylinder 155 hp 150 ft-lbs FFV,TRUE,5,5 Speed Manual,16,E85,23,Manual transmission,Chevrolet,HHR Panel,2011,155,150
2825,66,123,219,Front-wheel drive,Chevrolet 2.2L 4 Cylinder 155 hp 150 ft-lbs FFV,TRUE,5,5 Speed Manual,16,E85,23,Manual transmission,Chevrolet,HHR Panel,2010,155,150
2826,158,148,19,Four-wheel drive,Suzuki 2.4L 4 Cylinder 166 hp 162 ft-lbs,TRUE,4,4 Speed Automatic,19,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2011,166,162
2827,158,148,19,Four-wheel drive,Suzuki 2.4L 4 Cylinder 166 hp 162 ft-lbs,TRUE,4,4 Speed Automatic,19,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2011,166,162
2828,158,148,19,Four-wheel drive,Suzuki 2.4L 4 Cylinder 166 hp 162 ft-lbs,TRUE,4,4 Speed Automatic,19,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2010,166,162
2829,158,148,19,Four-wheel drive,Suzuki 3.2L 6 Cylinder 230 hp 213 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2010,230,213
2830,158,148,19,Four-wheel drive,Suzuki 2.4L 4 Cylinder 166 hp 162 ft-lbs,TRUE,4,4 Speed Automatic,19,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2010,166,162
2831,158,148,19,Four-wheel drive,Suzuki 3.2L 6 Cylinder 230 hp 213 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2010,230,213
2832,158,148,19,Four-wheel drive,Suzuki 2.4L 4 Cylinder 166 hp 162 ft-lbs,TRUE,4,4 Speed Automatic,19,Gasoline,23,Automatic transmission,Suzuki,Grand Vitara,2010,166,162
2833,211,13,166,Front-wheel drive,Honda 3.5L 6 Cylinder 244 hp 240 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Honda,Odyssey,2010,244,240
2834,242,13,166,Front-wheel drive,Honda 3.5L 6 Cylinder 244 hp 240 ft-lbs,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Honda,Odyssey,2010,244,240
2835,193,41,82,Front-wheel drive,Buick 4.6L 8 Cylinder 292 hp 288 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,23,Automatic transmission,Buick,Lucerne,2011,292,288
2836,224,212,146,Rear-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,290,260
2837,224,212,146,Rear-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,290,260
2838,224,212,146,Rear-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,290,260
2839,224,212,146,Rear-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,TRUE,5,5 Speed Automatic,16,Gasoline,23,Automatic transmission,Grand Cherokee,Grand Cherokee,2011,290,260
2840,195,227,3,All-wheel drive,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,TRUE,6,6 Speed Manual,17,Gasoline,23,Manual transmission,Subaru,Impreza WRX Sedan,2011,305,290
2841,5,115,59,Rear-wheel drive,Porsche 3.6L 6 Cylinder 620 hp 516 ft-lbs Turbo,TRUE,6,6 Speed Manual,16,Gasoline,23,Manual transmission,Porsche,911 Coupe,2011,620,516
2842,167,3,102,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,XJ,2011,385,380
2843,223,180,113,All-wheel drive,Chrysler 5.7L 8 cylinder 363 hp 394 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,15,Gasoline,23,Automatic transmission,Chrysler,300,2011,363,394
2844,180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,XF,2011,385,380
2845,180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,XF,2011,385,380
2846,203,134,90,All-wheel drive,Chrysler 3.5L 6 cylinder 250 hp 250 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Chrysler Group LLC,300,2010,250,250
2847,203,134,90,All-wheel drive,Chrysler 3.5L 6 cylinder 250 hp 250 ft-lbs,TRUE,5,5 Speed Automatic,17,Gasoline,23,Automatic transmission,Chrysler Group LLC,300,2010,250,250
2848,203,134,90,All-wheel drive,Chrysler 5.7L 8 cylinder 360 hp 389 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chrysler,300,2010,360,389
2849,214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chrysler,Town and Country,2010,197,230
2850,214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic,16,Gasoline,23,Automatic transmission,Chrysler,Town and Country,2010,197,230
2851,214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chrysler,Town and Country,2010,197,230
2852,180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,XF,2010,385,380
2853,181,22,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,185,190
2854,127,22,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2855,181,22,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2856,191,98,13,All-wheel drive,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,18,Gasoline,23,Automatic transmission,Mercury,Mariner,2011,240,223
2857,239,245,140,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,BMW,X5,2011,300,300
2858,239,245,140,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,BMW,X5,2011,300,300
2859,239,245,140,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,BMW,X5,2011,300,300
2860,181,22,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,185,190
2861,127,22,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2862,181,22,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2863,181,140,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,185,190
2864,127,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2865,181,140,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2866,195,62,3,All-wheel drive,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,TRUE,6,6 Speed Manual,17,Gasoline,23,Manual transmission,Subaru,Impreza WRX Hatchback,2011,305,290
2867,181,140,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,185,190
2868,127,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2869,181,140,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2870,195,62,3,All-wheel drive,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,TRUE,6,6 Speed Manual,17,Gasoline,23,Manual transmission,Subaru,Impreza WRX Hatchback,2010,305,290
2871,195,62,3,All-wheel drive,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,TRUE,6,6 Speed Manual,17,Gasoline,23,Manual transmission,Subaru,Impreza WRX Hatchback,2010,305,290
2872,127,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2873,181,140,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2874,120,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2875,120,140,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,Canyon,2010,242,242
2876,153,15,191,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,BMW,X6,2011,300,300
2877,102,10,214,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,Chevrolet,Tahoe Hybrid,2011,332,367
2878,107,10,214,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,20,Gasoline,23,Automatic transmission,Chevrolet,Tahoe Hybrid,2011,332,367
2879,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2012,281,266
2880,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2012,281,266
2881,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2012,281,266
2882,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2012,288,270
2883,142,220,113,All-wheel drive,Saab 3.0L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic,17,Gasoline,23,Automatic transmission,Saab,9-4X,2011,265,223
2884,142,220,113,All-wheel drive,Saab 3.0L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic,17,Gasoline,23,Automatic transmission,Saab,9-4X,2011,265,223
2885,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2011,281,266
2886,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2011,281,266
2887,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2011,281,266
2888,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2011,288,270
2889,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2010,281,266
2890,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2010,281,266
2891,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 281 hp 266 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2010,281,266
2892,57,87,199,All-wheel drive,Chevrolet 3.6L 6 Cylinder 288 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chevrolet,Traverse,2010,288,270
2893,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2894,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2895,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,185,190
2896,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2897,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,185,190
2898,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2899,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2900,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2901,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2902,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2903,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2904,181,140,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,185,190
2905,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2906,181,140,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,185,190
2907,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2908,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2012,242,242
2909,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2910,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2911,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,185,190
2912,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2913,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,185,190
2914,181,22,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2915,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2916,120,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2917,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2918,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2919,112,140,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2920,181,140,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,185,190
2921,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2922,181,140,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,185,190
2923,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2924,181,140,206,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2011,242,242
2925,167,3,102,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,XJ,2010,385,380
2926,208,127,57,Rear-wheel drive,Suzuki 2.5L 4 Cylinder 152 hp 171 ft-lbs,TRUE,5,5 Speed Manual,19,Gasoline,23,Manual transmission,Suzuki,Equator,2011,152,171
2927,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2010,242,242
2928,112,22,181,Rear-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2010,242,242
2929,181,22,206,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,Chevrolet,Colorado,2010,185,190
